"","Species","0.5","1","1.5","2","2.5","3","3.5","4","4.5","5","5.5","6","6.5","7","7.5","8","NA","TD0","TD1","TD2","TD3","TD4","Fresh","Moist","Wet","SMR_Ind"
"2098","OSMOPUR",0,0,0.00293255131964809,0,0.00293255131964809,0.0117302052785924,0.0351906158357771,0.032258064516129,0.0791788856304985,0.0674486803519062,0.0733137829912024,0.111436950146628,0.187683284457478,0.0293255131964809,0.06158357771261,0.0557184750733138,0.249266862170088,0,0,0.00293255131964809,0.0175953079178886,0.0850439882697947,0.219941348973607,0.328445747800587,0.117302052785924,"M"
"2099","OSMORHI",0,0,0,0.00626959247648903,0.0156739811912226,0.0313479623824451,0.125391849529781,0.103448275862069,0.112852664576803,0.0564263322884013,0.13166144200627,0.103448275862069,0.128526645768025,0.0282131661442006,0.0156739811912226,0.0313479623824451,0.109717868338558,0,0,0.00626959247648903,0.0532915360501567,0.282131661442006,0.300940438871473,0.260188087774295,0.0470219435736677,"X"
"2101","OXYCOCC",0,0,0,0,0,0.0714285714285714,0,0,0,0,0,0,0,0,0,0.785714285714286,0.142857142857143,0,0,0,0.0714285714285714,0.0714285714285714,0,0,0.785714285714286,"W"
"2102","OXYRDIG",0,0,0,0.0048780487804878,0.0048780487804878,0.0146341463414634,0.0146341463414634,0.00975609756097561,0.0146341463414634,0.0146341463414634,0.0048780487804878,0.0195121951219512,0.0292682926829268,0.0195121951219512,0.024390243902439,0.0048780487804878,0.819512195121951,0,0,0.0048780487804878,0.024390243902439,0.0487804878048781,0.0341463414634146,0.0682926829268293,0.0292682926829268,""
"2105","OXYTCAM",0.0404411764705882,0.00735294117647059,0.0404411764705882,0.0955882352941176,0.0772058823529412,0.0625,0.0220588235294118,0.0110294117647059,0.0477941176470588,0.00735294117647059,0.0220588235294118,0,0.00367647058823529,0,0,0,0.5625,0.0404411764705882,0.0882352941176471,0.224264705882353,0.363970588235294,0.397058823529412,0.0772058823529412,0.00367647058823529,0,"TD3"
"2109","OXYTNIG",0,0,0,0,0.0142857142857143,0,0.0428571428571429,0,0.0142857142857143,0.0142857142857143,0,0.0142857142857143,0,0,0,0,0.9,0,0,0,0.0142857142857143,0.0571428571428571,0.0285714285714286,0.0142857142857143,0,""
"2110","OXYTPOD",0,0,0,0,0,0,0.0227272727272727,0,0.0681818181818182,0.0227272727272727,0,0.0227272727272727,0,0,0,0,0.863636363636364,0,0,0,0,0.0227272727272727,0.0909090909090909,0.0227272727272727,0,""
"2111","OXYTROP",0.038961038961039,0,0.0649350649350649,0.051948051948052,0.116883116883117,0.0779220779220779,0.051948051948052,0.012987012987013,0.0649350649350649,0.012987012987013,0,0.012987012987013,0,0,0,0,0.493506493506494,0.038961038961039,0.0779220779220779,0.194805194805195,0.38961038961039,0.454545454545455,0.0779220779220779,0.012987012987013,0,"TD3"
"2113","OXYTSER",0.00675675675675676,0.0135135135135135,0.00675675675675676,0.162162162162162,0.121621621621622,0.0337837837837838,0.0405405405405405,0.0202702702702703,0.0135135135135135,0.0135135135135135,0,0,0,0,0,0.00675675675675676,0.560810810810811,0.00675675675675676,0.027027027027027,0.195945945945946,0.351351351351351,0.412162162162162,0.027027027027027,0,0.00675675675675676,"TD3"
"2114","OXYTSPL",0,0,0,0,0,0.25,0.0833333333333333,0,0.0833333333333333,0,0.0833333333333333,0.0833333333333333,0,0,0,0,0.416666666666667,0,0,0,0.25,0.333333333333333,0.166666666666667,0.0833333333333333,0,"TD4"
"2115","OZOMTRI",0,0,0,0,0.0645161290322581,0,0.0967741935483871,0.129032258064516,0.0967741935483871,0.0967741935483871,0.0645161290322581,0.0967741935483871,0.032258064516129,0.032258064516129,0.032258064516129,0.032258064516129,0.225806451612903,0,0,0,0.0645161290322581,0.290322580645161,0.258064516129032,0.161290322580645,0.0645161290322581,"X"
"2116","PACKCAN",0.189873417721519,0.0316455696202532,0.10126582278481,0.139240506329114,0.0443037974683544,0.0632911392405063,0.0379746835443038,0.0189873417721519,0.0126582278481013,0,0,0.00632911392405063,0,0,0,0.00632911392405063,0.348101265822785,0.189873417721519,0.411392405063291,0.651898734177215,0.759493670886076,0.816455696202532,0.0126582278481013,0.00632911392405063,0.00632911392405063,"TD1"
"2118","PACKIND",0,0,0,0.0181818181818182,0,0.0181818181818182,0.109090909090909,0.0909090909090909,0.0181818181818182,0.0181818181818182,0.0545454545454545,0.0545454545454545,0.163636363636364,0.0727272727272727,0,0.163636363636364,0.218181818181818,0,0,0.0181818181818182,0.0363636363636364,0.236363636363636,0.0909090909090909,0.290909090909091,0.163636363636364,"X"
"2121","PACKPAC",0,0,0,0,0.0304878048780488,0.0304878048780488,0.0487804878048781,0.0426829268292683,0.0609756097560976,0.0426829268292683,0.0426829268292683,0.0548780487804878,0.0548780487804878,0.0182926829268293,0.00609756097560976,0.128048780487805,0.439024390243902,0,0,0,0.0609756097560976,0.152439024390244,0.146341463414634,0.128048780487805,0.134146341463415,"X"
"2122","PACKPAP",0,0,0,0,0,0.0212765957446809,0.0851063829787234,0,0.0638297872340425,0,0.0425531914893617,0.0851063829787234,0.0212765957446809,0.0212765957446809,0,0.212765957446809,0.446808510638298,0,0,0,0.0212765957446809,0.106382978723404,0.106382978723404,0.127659574468085,0.212765957446809,"X"
"2124","PACKPSE",0,0,0,0.00491400491400491,0.00737100737100737,0.0294840294840295,0.0737100737100737,0.0638820638820639,0.103194103194103,0.0417690417690418,0.103194103194103,0.0614250614250614,0.0638820638820639,0.0245700245700246,0.00491400491400491,0.0638820638820639,0.353808353808354,0,0,0.00491400491400491,0.0417690417690418,0.179361179361179,0.248157248157248,0.14987714987715,0.0687960687960688,"X"
"2125","PACKSTR",0,0.00471698113207547,0.0141509433962264,0.0518867924528302,0.127358490566038,0.19811320754717,0.127358490566038,0.150943396226415,0.0283018867924528,0.0235849056603774,0,0.0188679245283019,0.00471698113207547,0.00471698113207547,0,0.00471698113207547,0.240566037735849,0,0.00471698113207547,0.0707547169811321,0.39622641509434,0.674528301886792,0.0518867924528302,0.0283018867924528,0.00471698113207547,"TD3"
"2126","PACKSUB",0,0,0,0.0465116279069767,0.116279069767442,0.0465116279069767,0.0465116279069767,0.0232558139534884,0.0232558139534884,0,0.0232558139534884,0.0232558139534884,0.0465116279069767,0,0,0.0232558139534884,0.581395348837209,0,0,0.0465116279069767,0.209302325581395,0.27906976744186,0.0465116279069767,0.0697674418604651,0.0232558139534884,"TD4"
"2128","PALUFAL",0,0,0,0,0,0,0,0,0,0,0.04,0.04,0,0.04,0,0.32,0.56,0,0,0,0,0,0.04,0.08,0.32,"W"
"2129","PALUSQU",0,0,0,0,0,0,0,0,0,0,0,0,0.012987012987013,0.038961038961039,0.012987012987013,0.532467532467532,0.402597402597403,0,0,0,0,0,0,0.051948051948052,0.545454545454545,"W"
"2140","PARAENE",0,0,0,0,0,0.111111111111111,0.037037037037037,0.037037037037037,0.148148148148148,0,0.0740740740740741,0.037037037037037,0.037037037037037,0,0,0.0740740740740741,0.444444444444444,0,0,0,0.111111111111111,0.185185185185185,0.222222222222222,0.0740740740740741,0.0740740740740741,"X"
"2143","PARMAMB",0.0909090909090909,0,0,0.0454545454545455,0,0,0.0454545454545455,0.181818181818182,0.227272727272727,0.0454545454545455,0.0454545454545455,0.136363636363636,0.0454545454545455,0,0,0,0.136363636363636,0.0909090909090909,0.181818181818182,0.227272727272727,0.227272727272727,0.454545454545455,0.318181818181818,0.181818181818182,0,"X"
"2144","PARMELI",0.454545454545455,0,0,0.0909090909090909,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0.363636363636364,0.454545454545455,0.909090909090909,1,1,1.09090909090909,0,0,0,"TD0"
"2148","PARMSAX",0.384615384615385,0.0769230769230769,0.115384615384615,0.115384615384615,0.0384615384615385,0.0384615384615385,0,0.0769230769230769,0.0384615384615385,0,0,0,0,0,0,0,0.115384615384615,0.384615384615385,0.846153846153846,1.07692307692308,1.15384615384615,1.23076923076923,0.0384615384615385,0,0,"TD0"
"2149","PARMSUL",0,0,0.0689655172413793,0,0.0344827586206897,0,0.0344827586206897,0.0689655172413793,0.0689655172413793,0.103448275862069,0.0689655172413793,0.206896551724138,0.206896551724138,0,0,0,0.137931034482759,0,0,0.0689655172413793,0.103448275862069,0.206896551724138,0.241379310344828,0.413793103448276,0,"X"
"2151","PARNASS",0,0,0,0,0,0,0,0,0.0909090909090909,0.0909090909090909,0,0,0.0909090909090909,0.0909090909090909,0,0.0909090909090909,0.545454545454545,0,0,0,0,0,0.181818181818182,0.181818181818182,0.0909090909090909,""
"2152","PARNFIM",0,0,0,0,0,0,0.00894854586129754,0.00671140939597315,0.0167785234899329,0.0257270693512304,0.0447427293064877,0.058165548098434,0.106263982102908,0.0514541387024608,0.0738255033557047,0.130872483221477,0.476510067114094,0,0,0,0,0.0156599552572707,0.087248322147651,0.215883668903803,0.204697986577181,"M"
"2153","PARNKOT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,""
"2154","PARNPAL",0,0,0,0,0,0,0,0,0.00917431192660551,0.036697247706422,0.036697247706422,0.073394495412844,0.0275229357798165,0.100917431192661,0.00917431192660551,0.403669724770642,0.302752293577982,0,0,0,0,0,0.0825688073394495,0.201834862385321,0.412844036697248,"W"
"2157","PASCSMI",0,0,0,0.157894736842105,0.0789473684210526,0.0263157894736842,0.0526315789473684,0.0263157894736842,0.0263157894736842,0,0,0,0,0,0,0.0263157894736842,0.605263157894737,0,0,0.157894736842105,0.263157894736842,0.342105263157895,0.0263157894736842,0,0.0263157894736842,"TD3"
"2159","PAXIMYR",0.00256922637739081,0.00114187838995147,0.0127033970882101,0.0181273194404796,0.0443905224093634,0.100057093919498,0.130887810448187,0.117328004567514,0.150014273479874,0.104624607479303,0.0628033114473309,0.027976020553811,0.0191264630316871,0.00328290037111048,0.00171281758492721,0.000285469597487868,0.202968883813874,0.00256922637739081,0.00628033114473309,0.0371110476734228,0.181558664002284,0.429774479017985,0.317442192406509,0.0503853839566086,0.00199828718241507,"TD4"
"2160","PECTBRE",0,0,0,0,0.000785545954438335,0.00471327572663001,0.011783189316575,0.016496465043205,0.0549882168106834,0.0769835035349568,0.159465828750982,0.0439905734485467,0.184603299293009,0.0172820109976434,0.0494893951296151,0.0267085624509034,0.352710133542812,0,0,0,0.00549882168106834,0.0337784760408484,0.291437549096622,0.245875883739199,0.0761979575805185,"F"
"2162","PECTOVA",0,0,0,0,0,0,0,0,0,0,0.266666666666667,0.0666666666666667,0.333333333333333,0,0.0666666666666667,0.2,0.0666666666666667,0,0,0,0,0,0.266666666666667,0.4,0.266666666666667,"W"
"2164","PECTPET",0,0,0,0,0,0.00391389432485323,0.00391389432485323,0.0117416829745597,0.0273972602739726,0.0371819960861057,0.0782778864970646,0.101761252446184,0.164383561643836,0.0645792563600783,0.0743639921722113,0.111545988258317,0.320939334637965,0,0,0,0.00391389432485323,0.0195694716242661,0.142857142857143,0.330724070450098,0.185909980430528,"M"
"2165","PEDIBRA",0,0,0.000493096646942801,0.002465483234714,0.00788954635108481,0.014792899408284,0.0359960552268245,0.0453648915187377,0.0793885601577909,0.0719921104536489,0.0744575936883629,0.0507889546351085,0.0788954635108481,0.0207100591715976,0.0216962524654832,0.0241617357001972,0.470907297830375,0,0,0.0029585798816568,0.0256410256410256,0.107001972386588,0.225838264299803,0.150394477317554,0.0458579881656805,"X"
"2166","PEDICAP",0,0,0,0,0,0.00763358778625954,0,0.00763358778625954,0.0381679389312977,0.0229007633587786,0,0.0458015267175573,0,0,0,0,0.877862595419847,0,0,0,0.00763358778625954,0.0152671755725191,0.0610687022900763,0.0458015267175573,0,""
"2167","PEDICON",0,0,0,0,0,0.03125,0,0.03125,0.09375,0.0625,0,0,0.03125,0.03125,0.03125,0.03125,0.65625,0,0,0,0.03125,0.0625,0.15625,0.0625,0.0625,""
"2168","PEDICUL",0,0,0,0.00909090909090909,0.0272727272727273,0.0454545454545455,0.0636363636363636,0.0636363636363636,0.0636363636363636,0.0454545454545455,0.0545454545454545,0.00909090909090909,0.0454545454545455,0.0363636363636364,0.00909090909090909,0.0636363636363636,0.463636363636364,0,0,0.00909090909090909,0.0818181818181818,0.209090909090909,0.163636363636364,0.0909090909090909,0.0727272727272727,"X"
"2169","PEDIGRO",0,0,0,0,0,0,0,0,0,0.0645161290322581,0.032258064516129,0.0161290322580645,0.129032258064516,0.0161290322580645,0.129032258064516,0.0645161290322581,0.548387096774194,0,0,0,0,0,0.0967741935483871,0.161290322580645,0.193548387096774,""
"2170","PEDILAB",0,0,0,0,0.0105263157894737,0.0456140350877193,0.0210526315789474,0.119298245614035,0.143859649122807,0.0280701754385965,0.0105263157894737,0.087719298245614,0.0245614035087719,0.0140350877192982,0.0140350877192982,0.0701754385964912,0.410526315789474,0,0,0,0.056140350877193,0.196491228070175,0.182456140350877,0.126315789473684,0.0842105263157895,"X"
"2171","PEDILAG",0,0,0,0,0,0,0,0,0.0303030303030303,0.0303030303030303,0,0,0.0303030303030303,0,0,0,0.909090909090909,0,0,0,0,0,0.0606060606060606,0.0303030303030303,0,""
"2172","PEDILAN",0,0,0,0,0,0.013986013986014,0.020979020979021,0.00699300699300699,0.0699300699300699,0.048951048951049,0.00699300699300699,0.027972027972028,0,0,0,0.020979020979021,0.783216783216783,0,0,0,0.013986013986014,0.041958041958042,0.125874125874126,0.027972027972028,0.020979020979021,""
"2174","PEDIOED",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,""
"2175","PEDIORN",0,0,0,0,0,0,0.0491803278688525,0.0163934426229508,0.0491803278688525,0,0,0.0819672131147541,0.0163934426229508,0,0.0163934426229508,0.0163934426229508,0.754098360655738,0,0,0,0,0.0655737704918033,0.0491803278688525,0.0983606557377049,0.0327868852459016,""
"2176","PEDIPAR",0,0,0,0,0,0.025,0.1,0,0.125,0,0.025,0,0,0.05,0,0.5,0.175,0,0,0,0.025,0.125,0.15,0.05,0.5,"X"
"2177","PEDIRAC",0,0,0.00319488817891374,0.00479233226837061,0.0159744408945687,0.036741214057508,0.111821086261981,0.103833865814696,0.140575079872204,0.0958466453674121,0.036741214057508,0.0175718849840256,0.0415335463258786,0.00319488817891374,0.00159744408945687,0.00638977635782748,0.380191693290735,0,0,0.00798722044728434,0.060702875399361,0.276357827476038,0.273162939297125,0.0623003194888179,0.00798722044728434,"TD4"
"2178","PEDISUD",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128205128205128,0.0256410256410256,0.0128205128205128,0.948717948717949,0,0,0,0,0,0,0.0128205128205128,0.0384615384615385,""
"2184","PELLIA",0,0,0,0.00632911392405063,0,0,0.00632911392405063,0,0.0189873417721519,0.0443037974683544,0.113924050632911,0.069620253164557,0.120253164556962,0.0569620253164557,0.113924050632911,0.234177215189873,0.215189873417722,0,0,0.00632911392405063,0.00632911392405063,0.0126582278481013,0.177215189873418,0.246835443037975,0.348101265822785,"W"
"2185","PELLNEE",0,0,0,0,0,0.00130378096479791,0.00782268578878748,0.00130378096479791,0.0312907431551499,0.0495436766623207,0.109517601043025,0.105606258148631,0.222946544980443,0.0247718383311604,0.0795306388526728,0.153846153846154,0.21251629726206,0,0,0,0.00130378096479791,0.0104302477183833,0.190352020860495,0.353324641460235,0.233376792698827,"M"
"2186","PELTAPH",0.00266666666666667,0.00112280701754386,0.00631578947368421,0.0185263157894737,0.0359298245614035,0.0724210526315789,0.124070175438596,0.128701754385965,0.125894736842105,0.0773333333333333,0.0550175438596491,0.0527719298245614,0.0355087719298246,0.0165614035087719,0.00603508771929825,0.024280701754386,0.216842105263158,0.00266666666666667,0.00645614035087719,0.0312982456140351,0.139649122807018,0.392421052631579,0.258245614035088,0.104842105263158,0.0303157894736842,"X"
"2187","PELTBRI",0,0,0.0169491525423729,0.0169491525423729,0.0847457627118644,0.0508474576271186,0.0847457627118644,0,0.186440677966102,0.169491525423729,0.152542372881356,0.0508474576271186,0.0338983050847458,0,0.0169491525423729,0.0169491525423729,0.11864406779661,0,0,0.0338983050847458,0.169491525423729,0.254237288135593,0.508474576271186,0.0847457627118644,0.0338983050847458,"X"
"2188","PELTCAN",0.0124448012846246,0.00602167804094741,0.0236852669610598,0.0598153352067443,0.0778803693295865,0.0963468486551586,0.145724608590927,0.0927338418305901,0.0734644720995584,0.0345242874347652,0.0369329586511441,0.0301083902047371,0.0204737053392212,0.00802890405459655,0.00240867121637896,0.0112404656764352,0.268165395423525,0.0124448012846246,0.0309112806101967,0.114411882778001,0.288639100762746,0.527097551184263,0.144921718185468,0.0586109995985548,0.0136491368928141,"TD3"
"2189","PELTCHI",0,0,0,0,0,0.0350877192982456,0.0526315789473684,0.210526315789474,0.12280701754386,0.140350877192982,0.175438596491228,0,0.0175438596491228,0,0.0350877192982456,0,0.210526315789474,0,0,0,0.0350877192982456,0.298245614035088,0.43859649122807,0.0175438596491228,0.0350877192982456,"TD4"
"2190","PELTCIN",0,0,0,0,0,0.15625,0.03125,0.1875,0.1875,0,0.0625,0.03125,0,0.125,0.03125,0,0.1875,0,0,0,0.15625,0.375,0.25,0.15625,0.03125,"X"
"2193","PELTDID",0.0634920634920635,0.0158730158730159,0.126984126984127,0.222222222222222,0.111111111111111,0.174603174603175,0.142857142857143,0.0158730158730159,0.0158730158730159,0.0158730158730159,0,0.0158730158730159,0,0,0,0,0.0793650793650794,0.0634920634920635,0.142857142857143,0.492063492063492,0.777777777777778,0.936507936507936,0.0317460317460317,0.0158730158730159,0,"TD2"
"2194","PELTELI",0,0,0,0.0540540540540541,0.162162162162162,0,0.243243243243243,0.108108108108108,0,0.027027027027027,0.0810810810810811,0.027027027027027,0,0,0,0,0.297297297297297,0,0,0.0540540540540541,0.216216216216216,0.567567567567568,0.108108108108108,0.027027027027027,0,"TD4"
"2196","PELTHOR",0,0,0.0256410256410256,0.0256410256410256,0,0.102564102564103,0.166666666666667,0.141025641025641,0.0641025641025641,0.0769230769230769,0.0256410256410256,0.115384615384615,0.0384615384615385,0.0256410256410256,0.0128205128205128,0,0.179487179487179,0,0,0.0512820512820513,0.153846153846154,0.461538461538462,0.166666666666667,0.179487179487179,0.0128205128205128,"X"
"2197","PELTIGE",0.00512820512820513,0.00476190476190476,0.00952380952380952,0.0388278388278388,0.0758241758241758,0.102564102564103,0.121611721611722,0.103296703296703,0.12014652014652,0.0802197802197802,0.0534798534798535,0.0351648351648352,0.0307692307692308,0.00695970695970696,0.00366300366300366,0.0146520146520147,0.193406593406593,0.00512820512820513,0.015018315018315,0.0633699633699634,0.241758241758242,0.466666666666667,0.253846153846154,0.0728937728937729,0.0183150183150183,"TD4"
"2198","PELTIGR",0,0,0.0204081632653061,0,0.0408163265306122,0.0204081632653061,0.0204081632653061,0.102040816326531,0.122448979591837,0.0612244897959184,0,0,0,0.0204081632653061,0,0,0.591836734693878,0,0,0.0204081632653061,0.0816326530612245,0.204081632653061,0.183673469387755,0.0204081632653061,0,""
"2199","PELTKRI",0,0,0,0.105263157894737,0,0.105263157894737,0.105263157894737,0.0526315789473684,0.0526315789473684,0,0,0,0.0526315789473684,0,0,0.0526315789473684,0.473684210526316,0,0,0.105263157894737,0.210526315789474,0.368421052631579,0.0526315789473684,0.0526315789473684,0.0526315789473684,"X"
"2200","PELTLEP",0.142857142857143,0.0158730158730159,0.0793650793650794,0.222222222222222,0.0634920634920635,0.126984126984127,0.0476190476190476,0.0158730158730159,0,0.0158730158730159,0,0,0,0,0,0,0.26984126984127,0.142857142857143,0.301587301587302,0.603174603174603,0.793650793650794,0.857142857142857,0.0158730158730159,0,0,"TD1"
"2201","PELTLEU",0.0035778175313059,0,0.00894454382826476,0.0304114490161002,0.0304114490161002,0.0590339892665474,0.123434704830054,0.119856887298748,0.100178890876565,0.0572450805008945,0.0572450805008945,0.0286225402504472,0.0304114490161002,0.00536672629695885,0.00536672629695885,0.0214669051878354,0.318425760286225,0.0035778175313059,0.00715563506261181,0.0465116279069767,0.135957066189624,0.379248658318426,0.214669051878354,0.0644007155635063,0.0268336314847943,"TD4"
"2202","PELTMAL",0.0447876447876448,0.0154440154440154,0.0764478764478764,0.0911196911196911,0.071042471042471,0.108880308880309,0.118918918918919,0.0741312741312741,0.0447876447876448,0.0123552123552124,0.0177606177606178,0.0138996138996139,0.0162162162162162,0.00231660231660232,0.00308880308880309,0.00849420849420849,0.28030888030888,0.0447876447876448,0.105019305019305,0.272586872586873,0.452509652509652,0.645559845559845,0.0749034749034749,0.0324324324324324,0.0115830115830116,"TD2"
"2203","PELTMEM",0,0.0013869625520111,0.00970873786407767,0.00832177531206657,0.0305131761442441,0.0402219140083218,0.0748959778085992,0.0748959778085992,0.11373092926491,0.087378640776699,0.0929264909847434,0.0901525658807212,0.0471567267683773,0.0249653259361997,0.00970873786407767,0.0277392510402219,0.26629680998613,0,0.0013869625520111,0.0194174757281553,0.0901525658807212,0.23994452149792,0.294036061026352,0.162274618585298,0.0374479889042996,"X"
"2204","PELTNEC",0,0,0,0.04,0.08,0.12,0.12,0.24,0.04,0,0,0.04,0.04,0,0,0,0.28,0,0,0.04,0.24,0.6,0.04,0.08,0,"TD4"
"2205","PELTNEO",0,0,0.00643086816720257,0.0160771704180064,0.0192926045016077,0.0514469453376206,0.0546623794212219,0.045016077170418,0.122186495176849,0.102893890675241,0.102893890675241,0.112540192926045,0.0803858520900322,0.0353697749196141,0.0128617363344051,0.0482315112540193,0.189710610932476,0,0,0.022508038585209,0.0932475884244373,0.192926045016077,0.327974276527331,0.228295819935691,0.0610932475884244,"X"
"2206","PELTOCC",0,0,0,0,0,0.125,0.1875,0.0625,0.125,0,0.25,0,0,0,0,0.0625,0.1875,0,0,0,0.125,0.375,0.375,0,0.0625,"TD4"
"2209","PELTPON",0.0597014925373134,0.0223880597014925,0.104477611940299,0.149253731343284,0.0522388059701493,0.134328358208955,0.0746268656716418,0.0223880597014925,0.0298507462686567,0.00746268656716418,0.0149253731343284,0,0,0,0,0,0.328358208955224,0.0597014925373134,0.141791044776119,0.395522388059701,0.582089552238806,0.67910447761194,0.0522388059701493,0,0,"TD2"
"2210","PELTPOY",0.00309597523219814,0,0.00928792569659443,0.00928792569659443,0.0185758513931889,0.0526315789473684,0.0526315789473684,0.0835913312693498,0.0557275541795666,0.117647058823529,0.123839009287926,0.0681114551083591,0.114551083591331,0.0247678018575851,0.0154798761609907,0.0897832817337461,0.160990712074303,0.00309597523219814,0.00619195046439629,0.0247678018575851,0.0959752321981424,0.232198142414861,0.297213622291022,0.207430340557276,0.105263157894737,"X"
"2211","PELTPRA",0.0135135135135135,0,0,0,0.0540540540540541,0.0810810810810811,0.202702702702703,0.202702702702703,0.0945945945945946,0.027027027027027,0.0405405405405405,0,0.0405405405405405,0.0540540540540541,0,0.0135135135135135,0.175675675675676,0.0135135135135135,0.027027027027027,0.027027027027027,0.162162162162162,0.567567567567568,0.162162162162162,0.0945945945945946,0.0135135135135135,"X"
"2212","PELTRET",0,0,0,0.04,0.02,0.08,0.24,0.32,0.08,0,0,0.02,0.02,0,0,0.02,0.16,0,0,0.04,0.14,0.7,0.08,0.04,0.02,"TD4"
"2213","PELTRUF",0.104283054003724,0.0251396648044693,0.0968342644320298,0.125698324022346,0.0865921787709497,0.0931098696461825,0.068901303538175,0.0139664804469274,0.0074487895716946,0.00465549348230913,0.0037243947858473,0.000931098696461825,0,0.000931098696461825,0,0.00186219739292365,0.365921787709497,0.104283054003724,0.233705772811918,0.456238361266294,0.635940409683426,0.718808193668529,0.015828677839851,0.00186219739292365,0.00186219739292365,"TD2"
"2214","PELTSCA",0,0,0.00595238095238095,0.0297619047619048,0.0416666666666667,0.0297619047619048,0.0773809523809524,0.136904761904762,0.130952380952381,0.0833333333333333,0.0714285714285714,0.0952380952380952,0.0595238095238095,0.0297619047619048,0.00595238095238095,0.0178571428571429,0.18452380952381,0,0,0.0357142857142857,0.107142857142857,0.321428571428571,0.285714285714286,0.18452380952381,0.0238095238095238,"X"
"2215","PELTVEN",0.0104166666666667,0,0.0416666666666667,0.0729166666666667,0.0416666666666667,0.15625,0.114583333333333,0.0520833333333333,0.0729166666666667,0.0625,0.0208333333333333,0.03125,0.03125,0,0,0.0208333333333333,0.270833333333333,0.0104166666666667,0.0208333333333333,0.135416666666667,0.333333333333333,0.5,0.15625,0.0625,0.0208333333333333,"TD3"
"2217","PENSCON",0.0082815734989648,0.0062111801242236,0.0144927536231884,0.093167701863354,0.142857142857143,0.101449275362319,0.0600414078674948,0.0455486542443064,0.020703933747412,0.0082815734989648,0.0020703933747412,0,0.0041407867494824,0,0,0,0.492753623188406,0.0082815734989648,0.0227743271221532,0.130434782608696,0.374741200828157,0.480331262939959,0.031055900621118,0.0041407867494824,0,"TD3"
"2218","PENSDAV",0.0151515151515152,0.0151515151515152,0.0454545454545455,0.0454545454545455,0.0606060606060606,0.106060606060606,0.0757575757575758,0.0151515151515152,0.0303030303030303,0.0151515151515152,0,0,0.0151515151515152,0,0,0,0.560606060606061,0.0151515151515152,0.0454545454545455,0.136363636363636,0.303030303030303,0.393939393939394,0.0454545454545455,0.0151515151515152,0,"TD3"
"2219","PENSELL",0,0,0,0.0491803278688525,0.0819672131147541,0.0491803278688525,0.0983606557377049,0.0491803278688525,0.0163934426229508,0,0.0163934426229508,0,0,0,0,0,0.639344262295082,0,0,0.0491803278688525,0.180327868852459,0.327868852459016,0.0327868852459016,0,0,"TD4"
"2220","PENSERI",0,0.0625,0,0.15625,0,0,0,0,0,0,0,0,0,0,0,0,0.78125,0,0.0625,0.21875,0.21875,0.21875,0,0,0,""
"2221","PENSFRU",0.161725067385445,0.0566037735849057,0.164420485175202,0.115902964959569,0.0795148247978437,0.0512129380053908,0.0431266846361186,0.0175202156334232,0.00134770889487871,0.00134770889487871,0.00269541778975741,0,0.00134770889487871,0,0,0.00134770889487871,0.30188679245283,0.161725067385445,0.380053908355795,0.660377358490566,0.791105121293801,0.851752021563342,0.00539083557951483,0.00134770889487871,0.00134770889487871,"TD1"
"2225","PENSPRO",0.00840336134453781,0.00630252100840336,0.0189075630252101,0.0504201680672269,0.0672268907563025,0.115546218487395,0.0966386554621849,0.023109243697479,0.0210084033613445,0.0210084033613445,0.0189075630252101,0.00210084033613445,0.023109243697479,0,0,0.00630252100840336,0.521008403361345,0.00840336134453781,0.023109243697479,0.092436974789916,0.275210084033613,0.394957983193277,0.0609243697478992,0.0252100840336134,0.00630252100840336,"TD3"
"2227","PENSSER",0,0,0.153846153846154,0.0769230769230769,0,0.153846153846154,0.153846153846154,0,0,0.0769230769230769,0,0,0,0,0,0,0.384615384615385,0,0,0.230769230769231,0.384615384615385,0.538461538461539,0.0769230769230769,0,0,"TD3"
"2228","PENSTEM",0.0273972602739726,0.0136986301369863,0.0547945205479452,0.0684931506849315,0.164383561643836,0.136986301369863,0.0821917808219178,0.0821917808219178,0.0136986301369863,0.0136986301369863,0.0136986301369863,0.0136986301369863,0,0.0136986301369863,0,0.0136986301369863,0.287671232876712,0.0273972602739726,0.0684931506849315,0.191780821917808,0.493150684931507,0.657534246575342,0.0410958904109589,0.0273972602739726,0.0136986301369863,"TD3"
"2232","PERSAMP",0,0,0,0,0,0,0.00793650793650794,0.00793650793650794,0,0,0.0555555555555556,0.0238095238095238,0.00793650793650794,0,0.0634920634920635,0.261904761904762,0.571428571428571,0,0,0,0,0.0158730158730159,0.0555555555555556,0.0317460317460317,0.325396825396825,"W"
"2242","PETAFRI",0,0,0,0,0.000942507068803016,0.00424128180961357,0.0461828463713478,0.122997172478794,0.13760603204524,0.0904806786050895,0.116163996229972,0.113336475023563,0.086239396795476,0.0516022620169651,0.0110744580584354,0.0617342130065976,0.157398680490104,0,0,0,0.00518378887841659,0.174363807728558,0.344250706880302,0.251178133836004,0.072808671065033,"X"
