"","PlotNumber","Var.2","F","M","TD0","TD1","TD2","TD3","TD4","VW","W","X","NA","BGC_noSpace","BGC_LABEL","BGC_Zone","rSMR","aSMRC","aSMRE","aSMR_Veg","11SiteSeries"
"1415","780362",0,1.7,0.2,0,0,0,1.4,19.4,0,0,125.4,0.2,"MSdm2","MS  dm 2","MS  ","3",3.5,3,"4SD","MS  dm 2 /101"
"1416","780367",0,0,0,8.7,0.7,16.8,56.9,21.4,0,0,103.1,0,"IDFdk2","IDF dk 2","IDF ","3",3,2,"3MD","IDF xh 2 /101"
"1417","780370",0,0,0,0,0,2,92.4,11.1,0,0,101.7,0,"IDFdk1","IDF dk 1","IDF ","4",3.5,3,"3MD","IDF dk 1 /101"
"1418","780372",0,0,0,0,0,2.7,73.7,30.1,0,0,145.9,0,"IDFdk1","IDF dk 1","IDF ","4",3.5,3,"3MD","IDF dk 1 /101"
"1419","780375",0,0,0,0.7,1.4,2.8,73.1,29.7,0,0,136,0,"IDFdk1","IDF dk 1","IDF ","3",3,2,"3MD","IDF dk 1 /101"
"1420","780377",0,0,0,0,0,12,49.2,44.1,0,0,152.3,0,"IDFdk1","IDF dk 1","IDF ","4",3.5,3,"3MD","IDF dk 1 /101"
"1421","780379",0,0,0,0,0,0,42.9,14.4,0,0,119.6,0,"MSdm3w","MS  dm 3w","MS  ","3",NA,NA,"3MD","IDF dk 2 /101"
"1422","780385",4,60,0.5,0,0,0,0.5,23,0,0,168,0,"ESSFdc2","ESSFdc 2","ESSF","4",4.5,5,"4SD","ESSFdc 2 /101"
"1423","780387",0,0,1,0,0,0,0.5,16.5,0,0.5,205.5,0,NA,NA,NA,NA,NA,NA,"4SD","MS  dm 3 /101.2"
"1424","780388",0,0,0,0,0.7,13.4,86.1,3.5,0,0,72.3,0,"IDFxh2","IDF xh 2","IDF ","4",2.5,3,"3MD","IDF xh 2 /101"
"1425","780389",0,2,0.5,0,0,0,3,15,0,0,198,0,"ESSFxc2","ESSFxc 2","ESSF","3",NA,NA,"4SD","ESSFxc 2 /101"
"1426","780390",0.5,0,0,0,0,1.5,48,39.5,0,0,119,0,"IDFdk1","IDF dk 1","IDF ","4",3.5,3,"3MD","IDF dk 2 /101"
"1427","780392",0,0,1,0,0,0,10,28,0,0,140.5,0,"MSdm3","MS  dm 3","MS  ","4",NA,NA,"4SD","MS  dm 3 /101.1"
"1428","780394",0,0,0,20.7,47.8,48.2,6.8,0.7,0,0,14.8,0,"PPxh2","PP  xh 2","PP  ","4",2,2,"2VD","PP  xh 2 /101"
"1429","780396",0,0.5,0,0,0,0.5,2.5,32,0,0,182.5,0,"MSdm3","MS  dm 3","MS  ","3",NA,NA,"4SD","MS  dm 3 /101.1"
"1430","780399",0,0,0.7,0,0,0.7,4,2.7,0,0,137.1,0,NA,NA,NA,NA,NA,NA,"4SD","IDF dk 1 /101"
"1431","780405",0,0,0,0,0,20.7,66.1,13.4,0,0,135.8,0,"IDFdk1","IDF dk 1","IDF ","4",3.5,3,"3MD","IDF dk 1 /101"
"1432","780419",0,16.7,4,0,0,0,2.8,43.4,0,0,195.2,0,NA,NA,NA,NA,NA,NA,"5F","ESSFdc 2 /101"
"1433","780420",0,8,0,0,0,0,5.5,43.7,0,0,122.2,0,"MSdm2","MS  dm 2","MS  ","4",4,4,"4SD","MS  dm 2 /101"
"1434","780432",8,6.7,1.4,0,0,0,4.7,16.7,0,0,143,0,NA,NA,NA,NA,NA,NA,"4SD","ESSFdc 2 /101"
"1435","780439",0,0,0,0,2.7,54.9,80.8,29.7,0,0,64.4,0,"IDFxh2","IDF xh 2","IDF ","3",2,2,"3MD","IDF xh 2 /101"
"1436","780449",0,0,0.7,0,0.7,0.7,48.7,50.7,0,0,91.8,0,"IDFdk2","IDF dk 2","IDF ","3",3,2,"3MD","IDF dk 2 /101"
"1437","780453",0,0,0,0,4.1,4.1,99.2,13.4,0,0,99,0,"IDFxh2","IDF xh 2","IDF ","3",2,2,"3MD","IDF xh 2 /101"
"1438","780454",0,0,0,0,0.7,2.7,12.8,22.7,0,0,114.2,0,NA,NA,NA,NA,NA,NA,"3MD","IDF dk 1 /101"
"1439","780455",0,0.7,0,0,4,2.1,87.4,24,0,0,107.5,0,NA,NA,NA,NA,NA,NA,"3MD","IDF dk 1 /101"
"1440","780456",0,0,0,0,2.7,18.1,83.9,12.7,0,0,95.1,0,NA,NA,NA,NA,NA,NA,"3MD","IDF dk 1 /101"
"1441","780457",0,0,0,0,0,2.7,76.8,16.7,0,0,88.5,0,NA,NA,NA,NA,NA,NA,"3MD","IDF dk 1 /101"
"1442","780464",1.4,66.7,1.4,0,0,0,0.7,39.1,0,0,130.3,0,"ESSFdc2","ESSFdc 2","ESSF","4",4.5,5,"4SD","ESSFdc 2 /101"
"1443","780469",0,0,0,0,9.4,24.2,55.7,2.1,0,0,111.1,0,"IDFdk1","IDF dk 1","IDF ","3",3,2,"3MD","IDF dk 1 /101"
"1444","780471",0,0,0,0,0.7,0.7,103.4,19.4,0,0,132.7,0,NA,NA,NA,NA,NA,NA,"3MD","IDF dk 1 /101"
"1445","780472",0,8,0,0,0,6,89.1,16.8,0,0,115.7,0,NA,NA,NA,NA,NA,NA,"3MD","IDF dk 1 /101"
"1446","780473",0,0,0,0,0,1.4,81.9,10.8,0,0,116.2,0,"IDFxh2","IDF xh 2","IDF ","3",2,2,"3MD","IDF dk 1 /101"
"1447","780474",0,0,0,0,2.7,10.1,80.5,2.1,0,0,78.9,0,"IDFxh2","IDF xh 2","IDF ","3",2,2,"3MD","IDF xh 2 /101"
"1448","780475",0,0,0,0,0,9.4,95.1,31.7,0,0,127.1,0,"IDFxh2","IDF xh 2","IDF ","4",2.5,3,"3MD","IDF xh 2 /101"
"1449","780478",0,0,0,0,0,1.4,88.5,46.1,0,0,78.3,0,"IDFxh2","IDF xh 2","IDF ","4",2.5,3,"3MD","IDF xh 2 /101"
"1450","780603",0,0.7,0,0,5.4,79.4,29.7,1.4,0,0,16.1,0,"IDFxh2","IDF xh 2","IDF ","3",2,2,"2VD","IDF xh 2 /101"
"1451","780617",0,0,0,0,56.7,22,2,0,0,0,2,0,"BGxw1","BG  xw 1","BG  ","3",1,1,"2VD","PP  xh 2 /101"
"1452","780628",0,0,0,0.5,1.5,2.5,104.5,4.5,0,0,65.5,0,"IDFxh2","IDF xh 2","IDF ","3",2,2,"3MD","IDF xh 2 /101"
"1453","780629",0,0,0,2.7,2.8,2,65.3,11,0,0,110.4,0,NA,NA,NA,NA,NA,NA,"3MD","IDF xh 2 /101"
"1454","780E069",0,18.2,19,0,0,0,2,6.1,0,0,241.1,0,"ICHwk2","ICH wk 2","ICH ","4",5.5,5,"6M","ICH wk 2 /01"
"1455","780E073",1,9,47,0,0,0,0,4,0,0,231.1,0,"ICHwk2","ICH wk 2","ICH ","4",5.5,5,"6M","ICH wk 2 /01"
"1456","780E075",0,13,25.1,0,0,0,0,5,0,0,236.1,0,"ICHwk2","ICH wk 2","ICH ","4",5.5,5,"6M","ICH wk 2 /01"
"1457","780E106",0,66.2,14.3,0,0,0,0,25,0,0,170.2,0,"ICHwk2","ICH wk 2","ICH ","3",4.5,5,"6M","ICH wk 2 /01"
"1458","780E108",0,13.3,34.4,0,0,0,0,7.1,0,0,192.4,0,"ICHwk2","ICH wk 2","ICH ","4",5.5,5,"6M","ICH wk 2 /01"
"1459","780E312",0,3,33,0,0,0,0,1,0,0,121,0,NA,NA,NA,NA,NA,NA,"6M","ICH wk 2 /01"
"1460","780N054",0,6,22.1,0,0,0,0,3,0,0,209.2,0,"ICHwk2","ICH wk 2","ICH ","4",5.5,5,"6M","ICH wk 2 /01"
"1461","780N057",0,10,43.1,0,0,0,1,6.1,0,0,196.3,1,"ICHwk2","ICH wk 2","ICH ","4",5.5,5,"6M","ICH wk 2 /01"
"1462","780N058",0,6.1,70.1,0,0,0,0,5.1,0,0,165.1,0,"ICHwk2","ICH wk 2","ICH ","5",6.5,6,"6M","ICH wk 2 /01"
"1463","780N059",0,5,12.1,0,0,0,0,5.1,0,0,175.4,0,"ICHwk2","ICH wk 2","ICH ","4",5.5,5,"6M","ICH wk 2 /01"
"1464","780N079",0,10,46.1,0,0,0,0,10.1,0,0,269.3,0,"ICHwk2","ICH wk 2","ICH ","4",5.5,5,"6M","ICH wk 2 /01"
"1465","780N080",0,1.2,9.3,0,0,0,0,20,0,0,251.5,0,"ICHwk2","ICH wk 2","ICH ","3",4.5,5,"5F","ICH wk 2 /01"
"1466","780N090",0,6.1,15,0,0,0,0,16,0,0.1,210.2,0,"ICHwk2","ICH wk 2","ICH ","4",5.5,5,"6M","ICH wk 2 /01"
"1467","780N092",0.1,0,129,0,0,0,0,3,0,0,179.6,0,"ICHwk2","ICH wk 2","ICH ","5",6.5,6,"6M","ICH wk 2 /01"
"1468","780N094",0,3.3,30,0,0,0,0.1,2.2,0,0,210.8,0,"ICHwk2","ICH wk 2","ICH ","4",5.5,5,"6M","ICH wk 2 /01"
"1469","780N096",0,2.3,22.1,0,0,0,0,4.1,0,0,219.1,0,"ESSFwk1","ESSFwk 1","ESSF","4",5.5,6,"6M","ICH wk 2 /01"
"1470","780N115",1,9.2,26.3,0,0,0,0,4,0,3.2,186.1,2,"ICHwk2","ICH wk 2","ICH ","4",5.5,5,"6M","ICH wk 2 /01"
"1471","780N116",0,11.4,14,0,0,0,0,2,0,0,230.6,0,"ICHwk2","ICH wk 2","ICH ","4",5.5,5,"6M","ICH wk 2 /01"
"1472","780N119",0,41.1,15,0,0,0,1,15,0,0.1,240.8,0,NA,NA,NA,NA,NA,NA,"6M","ICH wk 2 /01"
"1473","780N306",0,8,5,0,0,0,0,9,0,0,96,0,"ICHwk2","ICH wk 2","ICH ","4",5.5,5,"5F","ICH wk 2 /01"
"1474","780N307",0,8,13,0,0,0,0,2,0,0,141,0,"ICHwk2","ICH wk 2","ICH ","4",5.5,5,"6M","ICH wk 2 /01"
"1475","780N311",0.1,0,25.1,0,0,0,0,1,0,0,147.1,0,"ICHwk2","ICH wk 2","ICH ","5",6.5,6,"6M","ICH wk 2 /01"
"1476","780R061",0,6.1,1,0,0,0,1.1,29.1,0,0,213.3,0,"ESSFwk1","ESSFwk 1","ESSF","3",5,5,"4SD","ICH wk 2 /01"
"1477","780R064",0,3,31.1,0,0,0,1,4,0,0,124.2,0,"ESSFwc3","ESSFwc 3","ESSF","5",6.5,6,"6M","ICH wk 2 /01"
"1478","780R102",0,10.3,9.2,0,0,0,0,2,0,0,209.9,0,"ESSFwk1","ESSFwk 1","ESSF","4",5.5,6,"5F","ICH mk 3 /01"
"1479","780S066",0,1,5,0,0,0,0.1,20,0,0,244.8,0,"ICHwk2","ICH wk 2","ICH ","4",5.5,5,"4SD","ICH wk 2 /01"
"1480","780S081",0,4,38.2,0,0,0,0,5,0,0,242.6,0,"ICHwk2","ICH wk 2","ICH ","4",5.5,5,"6M","ICH wk 2 /01"
"1481","7900709",0,1,1.1,0,0,0.1,3.1,20.2,0,0,298.4,0.1,"ICHmk3","ICH mk 3","ICH ","4",4.5,5,"4SD","ICH mk 3 /01"
"1482","7900710",0,3,6.2,0,0,0,2.3,13,0,0,273.7,0,"ICHmk3","ICH mk 3","ICH ","4",4.5,5,"4SD","ICH mk 3 /01"
"1483","7900711",0,1.2,3.2,0,0,0,0.3,16,0,0.1,205.9,0.2,"ICHmk3","ICH mk 3","ICH ","4",4.5,5,"4SD","ICH mk 3 /01"
"1484","7900712",0,8.1,2.1,0,0,0,0.1,41.2,0,0,226.1,0,"ICHmk3","ICH mk 3","ICH ","3",4,4,"5F","ICH mk 3 /01"
"1485","7900713",0,4,2.2,0,0,0,0.1,48,0,0,231.3,0,"ICHmk3","ICH mk 3","ICH ","3",4,4,"4SD","ICH mk 3 /01"
"1486","7900714",0,0.1,0.2,0,0,0,0,14.1,0,0,212.8,0,"ICHmk3","ICH mk 3","ICH ","4",4.5,5,"4SD","ICH mk 3 /01"
"1487","7900717",0,2,4.2,0,0,0,0,10.1,0,0,243.4,0,"ICHmk3","ICH mk 3","ICH ","4",4.5,5,"4SD","ICH mk 3 /01"
"1488","7900720",0,3.1,17.3,0,0,0,0.1,13.1,0,0,248.7,0,"ICHmk3","ICH mk 3","ICH ","4",4.5,5,"6M","ICH mk 3 /01"
"1489","7900721",0,0.1,9.1,0,0,0,1.2,13,0,0,246.9,0,"ICHmk3","ICH mk 3","ICH ","4",4.5,5,"4SD","ICH mk 3 /01"
"1490","7900723",0,1,4.4,0,0,0,4,19,0,0,257.5,0,"ICHmk3","ICH mk 3","ICH ","4",4.5,5,"4SD","ICH mk 3 /01"
"1491","7900725",0,0,0,0,0,0,37.1,21,0,0,219,0,"SBPSmk","SBPSmk","SBPS","4",4,4,"3MD","SBPSmk   /01"
"1492","7900730",0,3.1,2.2,0,0,0,0,6.2,0,0,234.7,0,"ICHmk3","ICH mk 3","ICH ","3",4,4,"4SD","ICH mk 3 /01"
"1493","7900732",1,1,7.1,0,0,0,2.3,23,0,0,220.8,0,"ICHmk3","ICH mk 3","ICH ","4",4.5,5,"4SD","ICH mk 3 /01"
"1494","7900735",0,3,1.4,0,0,0,1.1,5.3,0,0,211.6,0,"ICHdk","ICH dk","ICH ","4",4,4,"4SD","ICH mk 3 /01"
"1495","7900737",0,1,3.6,0,0,0,6,26.2,0,0.1,237.9,0,"ICHdk","ICH dk","ICH ","4",4,4,"4SD","ICH dk   /01"
"1496","7900744",0,1.1,5.2,0,0,0,0,12.1,0,0,200.8,0,"ICHmk3","ICH mk 3","ICH ","3",4,4,"4SD","ICH mk 3 /01"
"1497","7900746",0,1,0.2,0,0,0,2.1,36.1,0,0,189.7,0,"ICHmk3","ICH mk 3","ICH ","3",4,4,"4SD","ICH mk 3 /01"
"1498","7900747",0,1,2.1,0,0,0,0.1,5.1,0,0,241.5,0,"ICHmk3","ICH mk 3","ICH ","4",4.5,5,"4SD","ICH mk 3 /01"
"1499","7900754",0,24.2,24.3,0,0,0,0,2.1,0,15,166.3,0,"ESSFwk1","ESSFwk 1","ESSF","4",5.5,6,"6M","ESSFwc 3 /01"
"1500","7900764",0,0,5,0,0,1,68,37,0,1,128,0,"SBSdw2","SBS dw 2","SBS ","4",4,4,"3MD","SBPSmk   /01"
"1501","7900765",0.1,45,27.3,0,0,0,0,27.2,0,1,104.6,0,"ESSFwc3","ESSFwc 3","ESSF","3",5,5,"6M","ESSFwc 3 /01"
"1502","7900768",0,0,0,0,0,1,50,36,0,0,120,0,"SBSdw1","SBS dw 1","SBS ","3",3.5,4,"3MD","SBPSmk   /01"
"1503","7900769",0,0,0,0,0,2,65,15,0,0,194,0,"SBSdw2","SBS dw 2","SBS ","3",3.5,4,"3MD","SBPSmk   /01"
"1504","7900772",0,0,0,0,0,0,20.5,28,0,0,152,0,"SBSdw1","SBS dw 1","SBS ","4",4,4,"3MD","SBS dw 1 /01"
"1505","7900773",0,1,0,0,0,0,19,22,0,0,206,0,"SBPSmk","SBPSmk","SBPS","3",3.5,3,"3MD","SBPSmk   /01"
"1506","7900776",0,0,0.5,0,0,0,30,7,0,0,196,0,"SBSdw1","SBS dw 1","SBS ","4",4,4,"3MD","SBS dw 1 /01"
"1507","7900779",0,30,63.2,0,0,0,0,15,0,65.1,146.1,0,"ESSFwk1","ESSFwk 1","ESSF","5",6.5,6,"8W","ESSFwk 1 /01"
"1508","7900780",0.1,32,53.3,0,0,0,0,8,0,4.3,154.8,0,"ESSFwc3","ESSFwc 3","ESSF","4",6,6,"6M","ESSFwk 1 /01"
"1509","7900789",0,19.3,71.3,0,0,0,0.1,10,0,20.1,151.5,0,"ESSFwk1","ESSFwk 1","ESSF","3",5,5,"7VM","ESSFwc 3 /01"
"1510","7900800",0,1,1,0,0,1,29.5,11.5,0,0,239,0,"SBSdw2","SBS dw 2","SBS ","3",3.5,4,"3MD","SBPSmk   /01"
"1511","7900808",2,25.2,30.3,0,0,0,0,8,0,0.1,175.3,0,"ESSFwc3","ESSFwc 3","ESSF","4",6,6,"6M","ESSFwc 3 /01"
"1512","7900809",0.2,33,54.3,0,0,0,0,10.1,0,41,132.4,0,"ESSFwc3","ESSFwc 3","ESSF","4",6,6,"7VM","ESSFwc 3 /01"
"1513","7900811",0.1,34.3,25.2,0,0,0,0,10.1,0,18,138.3,0,"ESSFwcp","ESSFwcp","ESSF","4",NA,NA,"6M","ESSFwc 3 /01"
"1514","7900813",0,0,0,0,0,0,46,19,0,0,199,0,"SBSdw1","SBS dw 1","SBS ","3",3.5,4,"3MD","SBS dw 1 /01"
"1515","7900814",0,0,0,0,0,0,23,26,0,0,152,0,"SBSdw1","SBS dw 1","SBS ","2",3,3,"3MD","SBS dw 1 /01"
"1516","7900820",0.1,20.3,42.6,0,0,0,0.1,8,0,5,175.8,0,"IMAun","IMA un","IMA ","3",NA,NA,"6M","ESSFwk 1 /01"
"1517","7900822",6.1,18.5,8.2,0,0,0,0,12.1,0,1,153.5,0,"ESSFwk1","ESSFwk 1","ESSF","4",5.5,6,"5F","ESSFwc 3 /01"
"1518","7900826",0,0,0,0,0,0,14,48,0,0,193,0,"SBSdw1","SBS dw 1","SBS ","3",3.5,4,"4SD","SBS dw 1 /01"
"1519","7900831",0,0,0,0,0,0,8,74,0,0,158,0,"SBSdw1","SBS dw 1","SBS ","3",3.5,4,"4SD","SBS dw 1 /01"
"1520","7900832",0,0,0,0,0,0,6,12,0,0,169,0,"SBSdw1","SBS dw 1","SBS ","5",5.5,5,"4SD","SBS dw 1 /01"
"1521","7900833",0,0,2,0,0,0,39,29,0,0,195.5,0,"SBSdw2","SBS dw 2","SBS ","5",5,5,"3MD","SBPSmk   /01"
"1522","7900836",0,0,1,0,0,0,54,29,0,0,201,0,"SBSdw2","SBS dw 2","SBS ","4",4,4,"3MD","SBPSmk   /01"
"1523","7900838",0,18,51.3,0,0,0,0,5.1,0,16,131.1,0,"ESSFwk1","ESSFwk 1","ESSF","5",6.5,6,"7VM","ESSFwk 1 /01"
"1524","7900913",0,0,0.3,0,0,0,0,3.3,0,0,206.3,0,"ICHmk3","ICH mk 3","ICH ","3",4,4,"4SD","ICH mk 3 /01"
"1525","7902027",0,0,0,0,0,0,13,34,0,0,202,0,"SBSdw2","SBS dw 2","SBS ","4",4,4,"4SD","SBS dw 1 /01"
"1526","790500",0,0,0,11,49,57,11,2,0,0,6.5,0,"PPxh2","PP  xh 2","PP  ","4",2,2,"2VD","PP  xh 2 /101"
"1527","790504",0,7,0,0,0,0,0,3,0,0,243,0,"ICHmw3","ICH mw 3","ICH ","4",5,5,"5F","ICH mw 3 /101"
"1528","790505",0,0.5,1,0,0,0,3,17,0,0,164,0,NA,NA,NA,NA,NA,NA,"4SD","ICH dw 3 /101"
"1529","790514",0,0.5,0.5,0,0,0,1,4,0,0,142.5,0,NA,NA,NA,NA,NA,NA,"4SD","ICH mw 5 /01"
"1530","790515",0,4.5,2.5,0,0,0,0,14.5,0,0,209,0,NA,NA,NA,NA,NA,NA,"4SD","ICH mw 3 /101"
"1531","790518",0,0.5,0,0,0,0,25,12,0,0,121,0,"IDFmw2","IDF mw 2","IDF ","4",4,4,"3MD","IDF mw 2 /101"
"1532","790523",0,9,0,0,0,0,2,36.5,0,0,173,0,"SBSmm","SBS mm","SBS ","4",4.5,5,"4SD","SBS mm /101"
"1533","790529",0,3,0,0,0,0,22,31.5,0,0,171,0,"ICHmk2","ICH mk 2","ICH ","4",4.5,5,"3MD","ICH mk 2 /101"
"1534","790531",0,0,0,0,0,0,3,20.5,0,0,163.5,0,NA,NA,NA,NA,NA,NA,"4SD","SBS mm /101"
"1535","790535",0,0.5,0.5,0,0,0,10.5,39.5,0,0,173,0,"SBSmm","SBS mm","SBS ","3",4,4,"4SD","SBS mm /101"
"1536","790544",0,1,1.5,0,0,0,4,9,0,0,202.5,0,NA,NA,NA,NA,NA,NA,"4SD","ICH dw 3 /101"
"1537","790547",0,31,10,0,0,0,4.5,31.5,0,0,147.5,0,"SBSmm","SBS mm","SBS ","4",4.5,5,"5F","SBS mm /101"
"1538","790550",0,0,0,0,0,0,14.5,10.5,0,0,173,0,"IDFmw2","IDF mw 2","IDF ","3",3,3,"3MD","IDF mw 2 /101"
"1539","790551",0,2,0,0,0,0,0.5,27,0,0,130,0,"ICHdw3","ICH dw 3","ICH ","4",NA,NA,"4SD","ICH dw 3 /101"
"1540","790557",0,6,11.5,0,0,0,2,6.5,0,0,309.5,0,NA,NA,NA,NA,NA,NA,"6M","ICH dw 3 /101"
"1541","790559",0,0,0,0,0,0,0.5,5,0,0,198,0,"ICHdw3","ICH dw 3","ICH ","3",NA,NA,"4SD","ICH dw 3 /101"
"1542","790561",0,10,16.5,0,0,0,0.5,11,0,0.5,257,0,"ICHdw3","ICH dw 3","ICH ","4",NA,NA,"6M","ICH dw 3 /101"
"1543","790562",0,0,0,0,0,0,34,20,0,0,152.5,0,NA,NA,NA,NA,NA,NA,"3MD","IDF mw 2 /101"
"1544","790567",0.5,1,12.5,0,0,0,2,14,0,0.5,161.5,0,"ICHdw3","ICH dw 3","ICH ","4",NA,NA,"6M","ICH dw 3 /101"
"1545","790568",0,1,0,0,0,0,2.5,18,0,0,253,0.5,"ICHmw3","ICH mw 3","ICH ","3",4.5,4,"4SD","ICH mw 3 /101"
"1546","790569",0,0,0,0,0,0,17,36,0,0,168,0,NA,NA,NA,NA,NA,NA,"4SD","ICH mk 2 /101"
"1547","790574",0,12.5,60,0,0,0,3,14,0,0,211,0,NA,NA,NA,NA,NA,NA,"6M","ICH wk 1 /101"
"1548","790575",0,25.5,50.5,0,0,0,1.5,3,0,2,210.5,0,NA,NA,NA,NA,NA,NA,"6M","ICH wk 1 /101"
"1549","790578",0,9.5,16,0,0,0,1.5,32,0,0,190,0,"ICHdw3","ICH dw 3","ICH ","4",NA,NA,"6M","ICH dw 3 /101"
"1550","790579",0,2.5,7,0,0,0,1,6,0,0,203,1,"ICHmw3","ICH mw 3","ICH ","4",5,5,"4SD","ICH mw 3 /101"
"1551","790580",0,0,0,0,0,0,6,46,0,0,165.5,0,"IDFmw2","IDF mw 2","IDF ","4",4,4,"4SD","IDF mw 2 /101"
"1552","790581",0,0,0.5,0,0,0,17.5,70,0,0,137,0,"IDFmw2","IDF mw 2","IDF ","3",3,3,"4SD","IDF mw 2 /101"
"1553","790585",0,62,14,0,0,0,0,5,0,0,168,2,NA,NA,NA,NA,NA,NA,"6M","ESSFwc 2 /01"
"1554","790586",5,80,29,0,0,0,1,5,0,0.5,126,0,"ESSFwc2","ESSFwc 2","ESSF","4",5.5,6,"6M","ESSFwc 2 /01"
"1555","790587",0.5,45,28.5,0,0,0,1,11.5,0,0,126,0,NA,NA,NA,NA,NA,NA,"6M","ESSFwc 2 /01"
"1556","790589",0,4.5,37.5,0,0,0,0,11,0,0,217.5,2,NA,NA,NA,NA,NA,NA,"6M","ICH wk 1 /101"
"1557","790594",0,9,0,0,0,0,0.5,27,0,0,214.5,0,"ICHmw3","ICH mw 3","ICH ","3",4.5,4,"4SD","ICH mw 3 /101"
"1558","790596",0,66,42,0,0,0,0,8,0,0,152.5,0,"ESSFwc2","ESSFwc 2","ESSF","4",5.5,6,"6M","ESSFwc 2 /01"
"1559","790653",0,1,0,0,0,0.5,26.5,32,0,0,210,0.5,"IDFmw2","IDF mw 2","IDF ","3",3,3,"3MD","IDF mw 2 /101"
"1560","790654",0,0,0,0,0,0,8,3,0,0,171.5,0,NA,NA,NA,NA,NA,NA,"4SD","IDF mw 2 /101"
"1561","790656",0,0,1,0,0,0.5,29,63,0,0,160,0,NA,NA,NA,NA,NA,NA,"4SD","IDF mw 2 /101"
"1562","790661",0,1.5,2.5,0,0,0,1,8,0,0,259,0,"ICHmw3","ICH mw 3","ICH ","3",4.5,4,"4SD","ICH mw 3 /101"
"1563","790662",0,0,1,0,0,0,3.5,4.5,0,0,249.5,0,"ICHmw3","ICH mw 3","ICH ","4",5,5,"4SD","ICH mw 3 /101"
"1564","790663",0,1,3,0,0,0,3,27,0,0,252,0,NA,NA,NA,NA,NA,NA,"4SD","ICH mw 3 /101"
"1565","790664",0,0.5,0.5,0,0,0,9,31.5,0,0,210,0.5,"IDFmw2","IDF mw 2","IDF ","3",3,3,"4SD","IDF mw 2 /101"
"1566","790667",0,0,0,0,0,0,18.5,55,0,0,125.5,0,"IDFmw2","IDF mw 2","IDF ","4",4,4,"4SD","IDF mw 2 /101"
"1567","790668",0,0,0.5,0,0,0,61,33.5,0,0,198,0,"IDFmw2","IDF mw 2","IDF ","4",4,4,"3MD","IDF mw 2 /101"
"1568","790670",0,0,0,0,0,2,46.5,16.5,0,0,153,0,NA,NA,NA,NA,NA,NA,"3MD","IDF mw 2 /101"
"1569","790672",0,0,0,0,0,0.5,14,4,0,0,131.5,0,"MSdm3","MS  dm 3","MS  ","4",NA,NA,"3MD","MS  dm 3 /101.2"
"1570","790674",0,0,0,0,0,0,10,5,0,0,215.5,0,"IDFmw2","IDF mw 2","IDF ","4",4,4,"4SD","IDF mw 2 /101"
"1571","790675",0,0,0,0,0,0.5,14.5,4,0,0,161,0,"IDFmw2","IDF mw 2","IDF ","3",3,3,"3MD","IDF mw 2 /101"
"1572","790677",0,0,0,0,0,0,26.5,3.5,0,0,150.5,0,NA,NA,NA,NA,NA,NA,"3MD","IDF mw 2 /101"
"1573","790707",0,1.5,1,0,0,2,2.5,27,0,0,161.5,0,"SBSmm","SBS mm","SBS ","3",4,4,"4SD","SBS mm /101"
"1574","790708",0,10.5,1.5,0,0,0,0,30,0,0,241.5,0,"SBSmm","SBS mm","SBS ","4",4.5,5,"4SD","SBS mm /101"
"1575","790709",0,1,0,0,0,0,0.5,6,0,0,207,0,"SBSmm","SBS mm","SBS ","3",4,4,"4SD","SBS mm /101"
"1576","790715",0,3,38,0,0,0,3.5,3,0,4,227,0,NA,NA,NA,NA,NA,NA,"6M","ICH mw 3 /101"
"1577","790719",0,5.5,1,0,0,0,7,45.5,0,0,233.5,0,"ICHmk2","ICH mk 2","ICH ","4",4.5,5,"4SD","ICH mk 2 /101"
"1578","790723",0,1,1.5,0,0,0,17,71.5,0,0,126.5,0,"IDFmw2","IDF mw 2","IDF ","3",3,3,"4SD","IDF mw 2 /101"
"1579","790724",0,34,29.5,0,0,0,0,6,0,0,156.5,0,"ESSFwc2","ESSFwc 2","ESSF","4",5.5,6,"6M","ESSFwc 2 /01"
"1580","790736",10,47,8,0,0,0,4.5,18.5,0,0,162,0,NA,NA,NA,NA,NA,NA,"5F","ESSFwcw  /101"
"1581","790740",0,68,69,0,0,0,0,8,0,10.5,209.5,0,NA,NA,NA,NA,NA,NA,"7VM","ESSFwc 2 /01"
"1582","790743",0,0,0,0,0,0,11,31.5,0,0.5,251.5,0,"ICHdw3","ICH dw 3","ICH ","4",NA,NA,"4SD","ICH dw 3 /101"
"1583","790745",0,2,0.5,0,0,0,0,15,0,0,211.5,0,NA,NA,NA,NA,NA,NA,"4SD","ICH mw 3 /101"
"1584","790747",0,5,2,0,0,0,3,27,0,0,230,0,NA,NA,NA,NA,NA,NA,"4SD","ICH dw 3 /101"
"1585","790752",0,14,7.5,0,0,0,0,1,0,0,187,0,NA,NA,NA,NA,NA,NA,"5F","ICH wk 1 /101"
"1586","790755",0.5,79.5,22.5,0,0,0,0.5,9,0,0,146.5,0,"ESSFwc2","ESSFwc 2","ESSF","3",5,5,"6M","ESSFwc 2 /01"
"1587","790760",0,47,40.5,0,0,0,0,15,0,0,73.5,0,"ESSFwc2","ESSFwc 2","ESSF","4",5.5,6,"6M","ESSFwc 2 /01"
"1588","790763",0,40,149,0,0,0,0,10.5,0,0.5,99,0,"IMAun","IMA un","IMA ","4",NA,NA,"6M","ESSFwc 2 /01"
